SMILES,Kinetic solubility in PBS (uM),logS
COc1ccc(NC(=S)N2CCC(Cc3ccccc3)CC2)cc1OC,6.5,-5.187086643357144
COc1ccc(N2CCN(C(=O)c3cc4c(s3)CCCCC4)CC2)cc1,14.3,-4.844663962534939
COc1cc2c(cc1OC)C(C)N(C(=O)Nc1cc(C)cc(C)c1)CC2,7.6,-5.119186407719209
COc1ccc(C(=O)NC(C(=O)NCc2ccc(C)cc2)C(C)C)cc1,3.1,-5.508638306165727
COC(=O)C(Cc1ccccc1)NC(=O)NC(C)CCc1ccccc1,140.5,-3.8523236757589014
COc1ccc(OCC(=O)Nc2ccc(N3CCC(C)CC3)cc2)cc1,1.1,-5.958607314841775
CCCOc1cccc(C(=O)Nc2ccc(CN3CCOCC3)cc2)c1,133.2,-3.8754957751657177
CCCOc1ccc(C(=O)Nc2ccc(CN3CCOCC3)cc2)cc1,11.6,-4.935542010773082
COc1ccc(CC(=O)Nc2ccccc2N2CCCCC2)cc1OC,86.6,-4.062482107982653
COc1cc(OC)cc(C(=O)Nc2ccc(CN3CCCCC3)cc2)c1,138.8,-3.857610533881164
COc1ccc(CCC(=O)N2CCN(c3ccc(OC)cc3)CC2)cc1,115.7,-3.9366666410482503
CCCOc1ccc(NC(=O)CCC(=O)NC(C)c2ccccc2)cc1,1.4,-5.853871964321762
CCc1cccc(CC)c1NC(=O)C1CCN(C(=O)c2ccco2)CC1,144.5,-3.8401321529074335
Cc1ccc(C)c(N(CC(=O)NC2CCCC2)S(=O)(=O)c2ccccc2)c1,1.0,-6.0
CN(C(=O)c1cccc(S(=O)(=O)NCc2ccccc2)c1)C1CCCCC1,131.2,-3.8820661649603587
CCc1cc(C(=O)c2ccc(OC)cc2)c(NC(=O)CN2CCCCC2)s1,1.0,-6.0
CCN(c1ccc(NC(=O)CSc2ccc3c(c2)OCCO3)cc1)C(C)C,11.4,-4.943095148663527
Cc1ccc(SCC(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2C)cc1,23.7,-4.6252516539898965
COc1ccc(NC(=O)CC(C)CC(=O)NCc2ccccc2)c(OC)c1,13.5,-4.869666231504994
Cc1ccc(OCC(=O)NCCCNC(=O)COc2ccc(C)cc2)cc1,40.8,-4.38933983691012
COc1ccc(C(=O)NCC(C)(C)CNC(=O)c2ccc(OC)cc2)cc1,29.7,-4.527243550682788
COc1ccc(OCC(=O)Nc2cc(OC)ccc2N2CCCCC2)cc1,1.1,-5.958607314841775
COc1ccc(CC(=O)N2CCN(c3ccccc3OC)CC2)cc1OC,139.0,-3.856985199745905
COc1ccccc1OCC(O)CN1CCN(C(=O)c2ccccc2)CC1,149.9,-3.8241983671517206
COc1cc(CN2CCC(Cc3ccccc3)CC2)c([N+](=O)[O-])cc1OC,90.4,-4.043831569524636
CCOC(=O)C1CCCN(c2c(NCCc3cccc(C)c3)c(=O)c2=O)C1,48.6,-4.313363730737707
COc1ccc(C(=O)NCc2ccccc2C)cc1S(=O)(=O)NC1CCCC1,83.5,-4.078313524516398
COc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCCCCC2)ccc1C,23.9,-4.621602099051862
Cc1ccc(NC(=O)CC(C)c2ccccc2)cc1S(=O)(=O)N1CCOCC1,118.0,-3.9281179926938745
CCOc1ncccc1C(=O)OCC(=O)Nc1cc(C(C)(C)C)ccc1OC,3.9,-5.4089353929735005
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CC(C)c1ccccc1,23.7,-4.6252516539898965
Cc1cccc(OCCC(=O)Nc2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)c1,51.4,-4.289036881004725
COc1ccc(C(=O)NCC(C)NC(=O)c2ccc(OC)c(OC)c2)cc1OC,22.1,-4.655607726314889
COc1cc(OC)cc(C(=O)NCC(C)NC(=O)c2cc(OC)cc(OC)c2)c1,98.4,-4.007004901568658
CC(=O)c1c(C)[nH]c(C(=O)COC(=O)CCNS(=O)(=O)c2ccc(C)c(C)c2)c1C,25.3,-4.5968794788241825
Cc1cc(C(=O)COC(=O)c2cccc(NS(C)(=O)=O)c2)c(C)n1CC1CCCO1,100.1,-3.999565922520681
COc1cc(NC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)cc(OC)c1OC,16.6,-4.779891911959945
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CCCOc1ccccc1,94.1,-4.026410376572743
COc1ccc(N(CC(=O)NC2CCS(=O)(=O)C2)S(=O)(=O)c2cc(C)ccc2C)cc1,142.1,-3.8474059220725305
CCS(=O)(=O)c1ccc(O)c(NC(=O)c2ccc(S(=O)(=O)N3CCCCCC3)cc2)c1,24.9,-4.603800652904264
CC(C)(C)c1ccc(C(=S)N2CCN(c3ccccc3)CC2)cc1,1.2,-5.920818753952375
CCCCN(CCCC)c1nc(-c2ccncc2)nc2ccccc12,0.6,-6.221848749616356
COc1ccccc1-c1c(C)nn2c(N3CCC(C)CC3)cc(C)nc12,0.6,-6.221848749616356
Cc1nn2c(N3CCOCC3)cc(C(C)(C)C)nc2c1-c1ccccc1,0.6,-6.221848749616356
CCN(CC)CCn1c(NC(=O)c2ccc(C)cc2)nc2ccccc21,73.9,-4.131355561605174
COc1ccc(-c2c(C)nn3c(NC4CCCC4)cc(C)nc23)cc1OC,37.1,-4.430626090384954
CC(CC(=O)Nc1cc(C)ccn1)=NNC(=O)c1ccc(C(C)(C)C)cc1,12.8,-4.892790030352131
Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)nc2N2CCOCC2)cc1,14.6,-4.835647144215563
COc1cccc(C(=O)NNC(=O)CCN2CCN(c3ccccc3)CC2)c1,27.7,-4.557520230935552
C=CCN1C(=O)NC(=O)C(=C(C)NC2CCN(Cc3ccccc3)CC2)C1=O,140.1,-3.8535618647142256
O=C(Nc1ccccc1)Nc1ccccc1C(=O)NCCCN1CCOCC1,121.1,-3.9168558568569476
COc1cccc(C(C(=O)NC2CCCCC2)N(C(=O)c2csnn2)C2CC2)c1,19.1,-4.718966632752273
COc1cc(CNc2ccc3[nH]c(O)nc3c2)ccc1OCC(=O)NC(C)(C)C,131.3,-3.881735273910521
CC(=NNC(=O)CN1CCN(S(=O)(=O)c2ccc(C)cc2)CC1)c1ccc(O)cc1,10.7,-4.97061622231479
CC(=NNC(=O)CN1CCN(S(=O)(=O)c2ccc(C)cc2)CC1)c1cccc(O)c1,14.6,-4.835647144215563
NS(=O)(=O)c1ccc(CCNC(=O)C2CCN(C(=O)Nc3ccccc3)CC2)cc1,148.4,-3.828566099056992
CCOC(=O)N1CCN(C(=O)CSc2ccc(-c3ccc(OC)c(OC)c3)nn2)CC1,123.0,-3.910094888560602
CCCCOc1ccc(C(=O)NCC(=O)OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)cc1,24.4,-4.61261017366127
CSc1ncc(CN2CCc3c([nH]c4ccccc34)C2C(C)(C)C)cn1,53.2,-4.274088367704952
CC(=O)Nc1ccc2c(c1)nc(CCN1CCN(c3ccccn3)CC1)n2C,0.3,-6.522878745280337
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,58.1,-4.235823867609669
CC(C)[N+](C)(C)CC#CC(O)(c1ccccc1)c1ccccc1,131.3,-3.881735273910521
CN(Cc1ccccc1Cl)C(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2,149.9,-3.8241983671517206
CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1cc(S(=O)(=O)N3CCCC3)ccc1Cl)C2=O,2.9,-5.537602002101044
COc1ccc(COC(=O)CN2C(=O)NC3(CC(C)CC(C)(C)C3)C2=O)cc1F,12.5,-4.903089986991944
CC(C)CC(=O)Nc1ccccc1N1CCN(c2ccccc2)CC1,4.7,-5.327902142064283
Cc1cccc(N2CCN(CC(=O)NCc3ccccc3)CC2)c1C,129.2,-3.8887374863409345
Cc1ccccc1CN1CCN(CC(=O)NCc2ccccc2)CC1,149.9,-3.8241983671517206
Cc1ccc(CN2CCN(CC(=O)NCc3ccccc3)CC2)cc1,6.5,-5.187086643357144
CCCNC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,11.6,-4.935542010773082
CCCCC(=O)Nc1ccccc1N1CCN(c2ccccc2)CC1,24.0,-4.619788758288394
CC1(C)CCc2cc(CN3CCN(c4ccccn4)CC3)ccc2O1,140.8,-3.8513973451939068
CCNC(=O)C12CCC(C)(c3nc4cc(C)c(C)cc4nc31)C2(C)C,140.5,-3.8523236757589014
O=C(CN1CCN(Cc2ccccc2)CC1)NCCc1ccccc1,140.2,-3.85325198636936
COc1cc(C(C)=NN2CCN(Cc3ccc(C)cc3)CC2)ccc1O,103.8,-3.983802646487561
COc1ccc(N2CCN(CC(=O)NC(C)c3ccccc3)CC2)cc1,127.6,-3.8941493256148565
COc1cccc(N2CCN(CC(=O)NC(C)c3ccccc3)CC2)c1,127.3,-3.8951715963463447
CCOc1ccccc1N1CCN(C(=O)NCc2ccc(C)cc2)CC1,149.9,-3.8241983671517206
CCN(CC(=O)NCC(=O)Nc1cccc(C)c1C)Cc1ccccc1,149.9,-3.8241983671517206
COCCNC(=S)N(CCc1c(C)[nH]c2ccc(C)cc12)Cc1ccco1,39.4,-4.404503778174426
Cc1nn(-c2ccccc2)c(C)c1C(=O)OC(C)C(=O)NC1CCCCC1,148.6,-3.8279811905754437
CN(C(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O)C1CCCCC1,149.9,-3.8241983671517206
COc1ccccc1C(=O)NCCC(=O)NCC(c1ccccc1)N(C)C,149.9,-3.8241983671517206
CCOc1ccccc1C(=O)NC(C(=O)NCCc1ccccn1)C(C)C,149.9,-3.8241983671517206
Cc1ccc(S(=O)(=O)N2CCCCC2C(=O)Nc2ccc(N(C)C)cc2)cc1,14.2,-4.847711655616943
Cc1ccccc1CN(c1ccc(C(=O)N2CCN(C)CC2)cc1)S(C)(=O)=O,149.9,-3.8241983671517206
Cc1ccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3)CC2)cc1C,73.3,-4.134896025358872
CC(C)(C)C(=O)C=C1SCC(=O)N1CC(=O)N1CCN(c2ccccc2)CC1,83.9,-4.0762380391713
CCN(Cc1ccncc1)C(=O)c1ccc(C)c(S(=O)(=O)N2CCCCC2)c1,149.9,-3.8241983671517206
CC(=O)c1c(C)[nH]c(C(=O)NNC(=O)COc2cc(C)ccc2C(C)C)c1C,7.3,-5.136677139879544
COc1cc(C=NNC(=O)c2ccoc2C)ccc1OCCN1CCCCC1,123.5,-3.9083330424043154
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccccc2C(=O)NN2CCOCC2)c1C,31.9,-4.496209316942819
CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)Nc1ccccc1N1CCOCC1,124.8,-3.9037854146535946
COc1cccc(CNC(C)C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1,149.9,-3.8241983671517206
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CNC(C)c1ccccc1,146.0,-3.835647144215563
COc1ccccc1CN(C)CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,112.9,-3.947306058075032
CCN(CC)c1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,11.3,-4.94692155651658
CCN(CC)c1ccc(C=Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c(O)c1,19.9,-4.701146923590294
CCOc1ncccc1C(=O)Nc1ccc(S(=O)(=O)N2CC(C)CC(C)C2)cc1,2.2,-5.657577319177793
COc1ccc(CN(C(=O)CN2CCN(S(=O)(=O)c3cccs3)CC2)C2CC2)cc1,144.1,-3.8413360191860106
COc1cc(CNC(C)=C2C(=O)NC(=O)N(C3CCCCC3)C2=O)cc(OC)c1,0.7,-6.154901959985743
CCOC(=O)C1=C(CN2CCCCCC2)NC(=O)NC1c1ccc2c(c1)OCO2,133.3,-3.8751698505861407
CC(C)(C)OC(=O)NCCCCCC(=O)NN=Cc1coc2ccccc2c1=O,39.6,-4.402304814074488
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1[nH]c(C)c(C(C)=O)c1C,7.4,-5.130768280269024
CCOc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1cccnc1OCC,2.8,-5.552841968657781
Cc1ccc(S(=O)(=O)NCCC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1C,65.5,-4.183758700008217
COc1ccc(NC(C)C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1OC,149.9,-3.8241983671517206
CC1CN(S(=O)(=O)c2cccc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c2)CC(C)O1,149.9,-3.8241983671517206
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NS(=O)(=O)c1ccc(CNC(C)=O)cc1,129.8,-3.8867253075356496
CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2O)cc1,24.5,-4.610833915635467
CN(C(=S)NCCN1CCOCC1)C(c1ccccc1)c1ccccc1,115.6,-3.9370421659154897
Cc1ccc(NC(=S)NCC2CCN(C(C)c3ccccc3)C2)cc1,149.9,-3.8241983671517206
Cc1nn2c(NCCN(C)C)c3c(nc2c1-c1ccccc1)CCCC3,144.2,-3.84103473961659
O=C1NC(=O)N(C2CCCCC2)C(=O)C1=CNN1CCCCC1c1cccnc1,5.8,-5.236572006437063
CCCCN(C(=O)CSc1nc2ccccc2s1)c1c(N)n(CCCC)c(=O)[nH]c1=O,77.1,-4.112945621949043
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,149.9,-3.8241983671517206
CC(C)(C)C(=O)Nc1cc(NC(=O)C(C)(C)C)cc(C(=O)Nc2cnc(O)nc2O)c1,105.5,-3.9767475403662886
COc1ccc(NS(=O)(=O)c2cc(NC(=O)C(C)NC(N)=O)ccc2N2CCCC2)cc1,149.9,-3.8241983671517206
Cc1ccc(C(C)C)c(OCCN2CCc3ccccc3C2)c1,2.0,-5.698970004336019
Cc1ccc(OCCCCN2CCc3ccccc3C2)c(C)c1,13.9,-4.856985199745905
CCOc1ccc(CN2CCC(Cc3ccccc3)CC2)cc1,78.5,-4.105130343254747
CC(C)(c1ccccc1)c1ccc(OCCN2CCCC2)cc1,94.4,-4.025028005701931
COc1ccc(CCNC2CCC(c3ccccc3)CC2)cc1,149.9,-3.8241983671517206
CCCCN(CC=Cc1ccccc1OC)Cc1ccccc1,11.3,-4.94692155651658
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,149.9,-3.8241983671517206
COc1cc(C)cc(CN2CCC(Cc3ccccc3)CC2)c1O,136.7,-3.8642314854321778
COc1ccc(CN2CCC(C)CC2)cc1OCc1ccccc1,139.2,-3.8563607647254567
CC1CCCN(CC(O)COc2ccc(-c3ccccc3)cc2)C1,136.4,-3.86518562967954
COc1cc(CN2CCCC(C)C2)ccc1OCc1ccccc1,131.8,-3.880084589742009
CCC(C)(CCNC(=O)Cc1ccccc1)c1ccccc1OC,46.1,-4.336299074610352
O=C(NC1CCCc2ccccc21)C12CC3CC(CC(O)(C3)C1)C2,127.2,-3.895512888687605
COc1cc2c(cc1OC)C(COc1ccc(C(C)C)cc1)NCC2,102.8,-3.9880068853407433
COC(=O)CNC(=O)C12CC3CC(C1)CC(c1ccc(C)cc1)(C3)C2,19.0,-4.721246399047171
CCOCCOc1cccc(C(=O)NC(c2ccccc2)C(C)C)c1,18.2,-4.739928612014925
C=CCOc1ccc(C=CC(=O)OCC(=O)NC2CCCCCC2)cc1,2.2,-5.657577319177793
COc1ccc2oc(C(=O)OC(C)C(=O)N3C(C)CCCC3C)c(C)c2c1,22.5,-4.647817481888637
COc1cccc(C=CC(=O)OCC(=O)NCCC2=CCCCC2)c1OC,18.5,-4.732828271596986
COC(=O)c1c(NC(=O)C2CC(C)=C(C)CC2C(=O)O)sc2c1CCCCC2,143.3,-3.8437538096026556
CCOC(=O)C1CCN(C(=O)COC(=O)C=Cc2cccc(OC)c2OC)CC1,149.2,-3.82623117686335
O=c1c(Cl)c(N2CCC3(CC2)OCCO3)cnn1C12CC3CC(CC(C3)C1)C2,102.2,-3.990549104201306
CCC1(c2ccc(F)cc2)NC(=O)N(CC(=O)NC2CCCC(C)C2C)C1=O,33.9,-4.4698003017969175
CC(C)C(NC(=O)c1ccccc1F)C(=O)OCC(=O)NC(=O)NC1CCCCC1,121.7,-3.914709421769935
CC(C)Cc1ccc(C(C)C(=N)NCCc2ccccc2)cc1,148.7,-3.827689031478046
Cc1ccc(C)c(N2CCN(CCCc3ccccc3)CC2)c1,14.9,-4.826813731587726
CCN(Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,110.9,-3.95506845385084
Cc1ccccc1CN(C)CC(=O)Nc1c(C)cccc1C(C)C,37.3,-4.428291168191312
CCCN(CCC)CC(O)Cn1c2ccccc2c2ccccc21,38.5,-4.414539270491499
COc1ccc(-n2c(C)cc(C(=O)CN3CCC(C)CC3)c2C)cc1,136.0,-3.8664610916297826
CCc1ccc(N2CC(C(=O)NCCC3=CCCCC3)CC2=O)cc1,20.0,-4.698970004336019
OCCC1CN(Cc2cccc(O)c2)CCN1CCc1ccccc1,149.2,-3.82623117686335
COc1ccccc1N1CCN(C(=O)c2cc(C(C)(C)C)oc2C)CC1,117.3,-3.9307019878844707
COc1ccccc1NC(=O)CNC(=O)CC12CC3CC(CC(C3)C1)C2,120.9,-3.9175736991392283
COc1cccc(CN2CCN(Cc3ccc(O)cc3)CC2CCO)c1,138.0,-3.8601209135987635
CC(C)CNS(=O)(=O)c1ccc(CCC(=O)NCCc2ccccc2)cc1,42.0,-4.376750709602099
CC(=O)Nc1ccc(C(=O)OCC(=O)N2CC3(C)CC2CC(C)(C)C3)cc1,41.9,-4.377785977033705
COc1cc(C=C(C#N)C(=O)NCC2CCCO2)ccc1OCCC(C)C,21.2,-4.673664139071248
COc1ccc(OCC(O)CNC(=O)Nc2ccc(C(C)(C)C)cc2)cc1,1.1,-5.958607314841775
COC(=O)C(Cc1ccc(O)cc1)NC(=O)NC12CC3CC(CC(C3)C1)C2,73.8,-4.131943638176958
O=C(CCCCCCCCN1C(=O)c2ccccc2C1=O)N1CCOCC1,116.5,-3.9336740746379624
O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)C12CC3CC(CC(C3)C1)C2,5.4,-5.267606240177032
Cc1c(CN2CCc3c([nH]c4ccccc34)C2CC(C)C)cnn1C,110.0,-3.958607314841775
Cc1ccc(CN2CCN(N=Cc3ccc(N(C)C)cc3)CC2)cc1,2.4,-5.619788758288394
CCN(CC)c1ccc(CNc2nc3ccccc3n2C(C)C)cc1,0.9,-6.045757490560675
Cc1cccc(NC(=O)NCCN2CCN(c3ccccc3)CC2)c1C,32.6,-4.486782399932061
CCc1ccc(N2CCN(CCNC(=O)Nc3ccccc3)CC2)cc1,3.7,-5.431798275933005
CCCCN(CC)CCNC(=O)c1cc2c(=O)[nH]c3ccccc3c2n1C,119.1,-3.9240882385172227
CCCCN(C(=O)C1CCCC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,9.4,-5.026872146400302
O=C(CN1C(=O)NC2(CCCCC2)C1=O)Nc1ccc(N2CCCCC2)cc1,28.4,-4.546681659952962
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(N2CCNCC2)c([N+](=O)[O-])c1,106.1,-3.9742846160986596
Cc1ccc(N(CC(=O)NC(C)(C)C)C(=O)CCC(=O)Nc2nccs2)cc1C,29.3,-4.533132379645891
CCN(CC)c1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)Nc1ccccc1,5.1,-5.292429823902063
CCCc1cc(O)nc(SCC(=O)Nc2ccc(OC)c(S(=O)(=O)N3CCCCC3)c2)n1,28.7,-4.542118103266008
Cc1ccc(NC(=O)CN2C(=O)NC3(CCCCC3)C2=O)cc1S(=O)(=O)N1CCOCC1,149.9,-3.8241983671517206
Cc1cc(N2CCOCC2)nc2ccc(NC(=S)N3CCCCC3C)cc12,107.9,-3.9669785553170893
O=C1C2CCCCN2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2)CC1,133.8,-3.8735438865681955
CCCC1(CCC)NC(=O)N(CC(=O)Nc2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)C1=O,146.1,-3.8353497840657034
CCC(C)N1C(=O)CN(C2CCCCCC2)C(=O)C1c1ccccc1F,54.4,-4.2644011003018205
O=C1C2CCCCN2C(=O)N1CCCCN1CCN(c2ccc(F)cc2)CC1,112.0,-3.9507819773298185
Cc1cc(C)c2cc(C(=O)N3CCC(N4CCCCC4)CC3)[nH]c2c1,149.9,-3.8241983671517206
CC(C)c1ccc(NC(=O)CNCC(c2ccccc2)N(C)C)cc1,96.9,-4.013676222949234
CCN(CC)Cc1nc(O)c2c(n1)-c1ccccc1CC2(CC)CC,5.0,-5.301029995663981
O=C(NC12CC3CC(CC(C3)C1)C2)N1CCN(c2ccccc2)CC1,37.4,-4.42712839779952
Cc1cc(C)cc(NC(=O)N2C3CCCC2CC(NC(=O)C2CC2)C3)c1,4.5,-5.346787486224656
CN(C)C(=O)N(CCCN1CCOCC1)Cc1cccc2ccccc12,149.9,-3.8241983671517206
CCn1ccnc1CN1CCCC(C(=O)c2cc(C)c(OC)c(C)c2)C1,133.9,-3.873219422987991
CC(C)c1ccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)cc1,44.1,-4.355561410532162
C=CCCCCCCCCC(=O)NNC1CC(=O)N(c2ccccc2)C1=O,4.8,-5.318758762624412
COCC(C)n1c(SCC(=O)NC2CCCCC2C)nc2ccccc2c1=O,149.9,-3.8241983671517206
CC(C)NC(=O)c1ccc2c(c1)N(CC(=O)N1CCCCC1)C(=O)C(C)(C)O2,115.6,-3.9370421659154897
CCOC(=O)c1c(C)[nH]c(C(=O)NCC(c2ccco2)N2CCCCC2)c1C,5.2,-5.2839966563652006
Cc1c(C)n(CCc2ccccc2)c2ncnc(NCCCN(C)C)c12,149.9,-3.8241983671517206
CCN(C(=O)CN1CCCCCC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,149.9,-3.8241983671517206
CCN(C(=O)CN1CCCC(C)C1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,149.9,-3.8241983671517206
COc1ccccc1N1CCN(c2ccc(S(=O)(=O)N3CCN(C)CC3)cn2)CC1,62.3,-4.205511953340831
CCCCn1c(N)c(N(CCOC)C(=O)CSc2nnc(-c3ccco3)n2CC)c(=O)[nH]c1=O,149.9,-3.8241983671517206
Cc1ccc(C23CC4CC(CC(C(=O)NC(C)C)(C4)C2)C3)cc1,2.2,-5.657577319177793
CCC(C)c1ccccc1OCCCN(C)Cc1ccccc1,13.2,-4.87942606879415
COc1ccc(C(C)NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,60.2,-4.220403508742176
Cc1cc(OCC(O)CNC(C)c2ccccc2)ccc1C(C)C,124.5,-3.904830648568245
COc1ccc(CCC(=O)NCC23CC4CC(CC(C4)C2)C3)cc1,93.8,-4.027797161620936
COc1ccc(C(C)NC(=O)C23CC4CC(CC(C4)C2)C3)cc1OC,117.0,-3.9318141382538383
COc1ccc(OC)c(C(C)NC(=O)C23CC4CC(CC(C4)C2)C3)c1,2.3,-5.638272163982407
CC(=O)Oc1ccccc1C(=O)N(C1CCCCC1)C1CCCCC1,129.6,-3.8873949984654255
CC(=O)OC1CCC2(C=NO)C(=CCC3C4CCC(=O)C4(C)CCC32)C1,149.9,-3.8241983671517206
COc1ccc(CN(CCC(c2ccco2)C(C)C)C(C)=O)cc1OC,136.9,-3.86359655186601
COc1cc(OC)cc(C(=O)NCCOC23CC4CC(CC(C4)C2)C3)c1,87.1,-4.059981844992337
CCOC(=O)C1(CC2CC2)CCN(Cc2ccc(C(=O)OC)cc2)CC1,119.1,-3.9240882385172227
CCC(=NCCc1ccc(OC)c(OC)c1)C1=C(O)CC(C)(C)CC1=O,131.6,-3.8807441107220635
O=C(O)CC(NC(=O)C1CCCCC1)c1ccc(OC2CCCC2)cc1,148.6,-3.8279811905754437
COc1ccc(C=CC(=O)OCC(=O)NC2CCCC(C)C2C)c(OC)c1,13.3,-4.876148359032914
CCC(=O)c1ccc(OCC(=O)OCC(=O)NC2CCCCCCC2)cc1,127.8,-3.8934691461776185
CCOC(=O)C1(Cc2ccccc2C)CCCN(C(=O)CCC(=O)OC)C1,141.2,-3.850165303284215
C=C(C)C1CC=C(CN2CCN(Cc3ccccc3)CC2)CC1,44.6,-4.350665141287858
Cc1ccc(C(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1,140.4,-3.8526328922062136
Cc1ccccc1C(=O)N1CCC(C(=O)NC2CCCCCC2)CC1,141.9,-3.848017604542526
CC(=O)c1cccc(NC(=O)C(CC(C)C)NC(=O)C2CCCCC2)c1,56.3,-4.249491605148654
CC(C)CCN(CCC(C)C)C(=O)Cc1c(O)c2ccccc2[nH]c1=O,7.5,-5.1249387366083
CCCCn1c(C)c(C(=O)OCC)c2c(CN3CCCC3)c(O)ccc21,148.1,-3.8294449414787914
Cc1ccc(NC(=O)COC(=O)C2(CC(=O)NC(C)C)CCCC2)cc1C,9.6,-5.017728766960431
CC(=O)Nc1ccc(NC(=O)COC(=O)C2CCC(C(C)(C)C)CC2)cc1,9.9,-5.00436480540245
CC(C)OC(=O)CC1C(=O)NCCN1C(=O)COc1ccc(C(C)(C)C)cc1,126.5,-3.8979094744881633
Cc1ccc(S(=O)(=O)NC(C(=O)OCC(=O)NC(=O)C2CCCCC2)C(C)C)cc1,26.0,-4.585026652029182
CC1CN(S(=O)(=O)c2cccc(C(=O)OCC(=O)N3CCCCCC3)c2)CC(C)O1,29.4,-4.531652669587843
Cc1ccc(NC(=O)COC(=O)CCC2CCCC2)cc1S(=O)(=O)N1CCOCC1,36.0,-4.443697499232712
Cc1ccccc1N1CCN(CCCN2C(=O)C3CCCCN3C2=O)CC1,109.9,-3.9590023075765095
CCN(CC)C1CCN(C(=O)CCc2nnc(CCc3ccccc3)o2)C1,123.6,-3.907981529247203
COc1ccc(C(=O)NC(C(=O)NCCCn2nc(C)cc2C)C(C)C)cc1,140.5,-3.8523236757589014
Cc1cccc(C)c1NC(=O)NC1(C(=O)N2CCCCC2)CCCCC1,127.6,-3.8941493256148565
Cc1ccccc1C(=O)NC1CCN(CC(=O)N2CCCCC2C)CC1,149.9,-3.8241983671517206
Cc1ccccc1C(=O)NC1CCN(CC(=O)NC2CCCCC2)CC1,149.9,-3.8241983671517206
CC(=O)NC1(c2ccccc2)CCN(CC(=O)N2CCC(C)CC2)CC1,149.9,-3.8241983671517206
COc1cccc(NC(=O)N2CCCC(C(=O)NC3CCCCC3C)C2)c1,17.1,-4.767003889607846
COc1ccc(NC(=O)NC2(C(=O)N3CCCC(C)C3)CCCCC2)cc1,96.9,-4.013676222949234
CC(C)OCc1ccc(C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc1,149.9,-3.8241983671517206
CCOc1ccc(NC(=O)N(C2CCCC2)C2CCN(C(C)=O)CC2)cc1,149.9,-3.8241983671517206
CC(C)C(NC(=O)c1ccccc1NC(=O)C(C)(C)C)C(=O)N1CCOCC1,95.0,-4.022276394711152
O=C1C=C(NCCOC23CC4CC(CC(C4)C2)C3)C2(CCCCC2)O1,11.6,-4.935542010773082
Cc1cc(C)c(OCC(=O)OCC(=O)NC2CCCCCCC2)c(C)c1,65.0,-4.187086643357144
CCOC(=O)C1CCN(C(=O)COC(=O)C23CC4CC(CC(C4)C2)C3)CC1,134.3,-3.8719239873312845
